Country Name,Indicator Name,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bahrain,Trade (% of GDP),151.9997204,163.8209435,184.8288047,158.8677966,159.2918983,144.7630456,136.4734709,134.0867323,144.3334505,130.672449,113.001419,124.7357372,135.8091353,127.0262663,131.1336342,128.0915822,140.73731,148.3135251,147.1041811,137.7850506,145.8825111,117.9637254,115.5614864,167.529641,178.8240208,184.5895088,168.5758581,147.9160602,132.8229979,136.4292398,144.0753726,135.4175434,135.460985,153.7993165,167.1412412
Bangladesh,Trade (% of GDP),17.67806431,18.32517402,18.96650201,18.88982689,19.9340055,23.12158307,22.86586456,28.20949608,26.07608772,26.32551339,27.8800634,28.38794056,29.32171436,32.09801707,28.96738072,27.6578849,26.85823415,34.39693486,38.11192443,39.94238265,42.62091403,40.09279622,37.80284267,47.42084984,48.11092275,46.29640272,44.5140802,42.08599631,31.33415013,29.99973067,32.51463172,31.57805449,26.27144738,27.7240047,33.77996727
Belarus,Trade (% of GDP),,,89.6073903,66.66666667,117.3913044,150.964467,155.3757096,103.7181948,96.77489979,125.5161792,122.9576977,120.8351178,141.609166,137.0449305,131.0020583,134.1418523,142.1365104,118.8843517,124.2951039,128.153878,129.5994785,108.6356448,115.917973,157.9742551,153.0852693,119.8159652,110.6514244,115.9148262,125.2093229,133.3677547,139.3937363,130.8504061,118.9341761,136.0141679,120.0242076
Belgium,Trade (% of GDP),116.4229466,124.9369327,121.4678511,118.5901377,115.0692875,109.012737,113.2323,116.3785678,119.2127758,125.6889401,124.7091226,125.1699905,142.2301351,139.5768398,136.0851495,132.7155528,136.9184053,144.5290507,149.5675093,152.4684469,161.0884478,135.1384057,150.1625636,160.7655169,160.3833014,157.5736228,158.571611,155.068682,159.0576966,166.9040782,168.2776929,165.4654789,156.9501213,177.3818924,191.9394441
Belize,Trade (% of GDP),81.49214616,78.41603462,79.41149593,79.13247362,80.28725314,75.71229329,80.86235919,77.28465906,79.50872657,85.41332723,85.26089295,93.27668083,96.54052156,93.11050477,92.99803158,94.31583773,86.34043616,92.95230347,98.85931559,95.89362076,105.4402208,89.54693515,95.03351091,107.1946581,111.6319263,108.7935063,107.1203087,104.0787944,96.46460137,97.69227375,100.6649951,102.1228489,81.82196441,99.3162711,108.5291741
Benin,Trade (% of GDP),45.88682803,38.30036736,45.72018215,51.34471684,56.74074581,55.38179913,64.40047925,63.80014001,56.51779145,58.71162961,59.5936253,54.39178915,47.3481515,48.25717064,43.76842254,41.61623056,39.90297434,39.09593119,39.77469871,49.11378415,47.77535927,44.70262906,51.43085995,47.21702881,50.73673678,59.20019183,65.26827494,56.75631318,58.98692834,61.47659696,61.79519449,63.68133231,44.83323338,48.05486083,44.38159289
Bermuda,Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,74.59508034,76.27043681,73.78230306,76.2701067,76.51674746,73.29549852,72.74990938,72.39242845,77.55527038,77.56010165,69.19370023,71.40816981,75.19722503
Bhutan,Trade (% of GDP),80.48221951,68.81454222,61.21628744,75.97298581,91.76083757,78.75599335,72.10077936,83.88290865,84.62949143,85.21143723,85.58313509,85.86620598,74.02649711,71.09457473,70.2833172,72.84990066,89.0605518,97.74341354,108.1577949,106.9290224,101.9542357,101.5594116,105.0106667,102.7956002,94.04502715,95.05253828,87.9342562,89.63916046,76.38475285,76.78840169,79.73972033,76.1235167,71.83035104,77.58244827,85.57121652
Bolivia,Trade (% of GDP),41.90625186,45.65468554,46.70327258,48.44496888,49.11085788,47.46712569,48.8608505,49.7379871,49.85629137,50.46966281,52.28116296,44.16825649,45.59777502,45.22782243,49.35026037,51.96783644,57.46426609,67.64194136,74.53784843,76.06191145,82.8670209,68.62707391,75.51162625,82.48039542,84.94876117,81.23090753,85.26446956,67.93284519,56.4010345,56.70465276,57.10996461,56.39730673,45.50326262,59.02139656,67.75589877
Bosnia and Herzegovina,Trade (% of GDP),,,,,,,101.8472277,91.87961267,107.5000435,100.6309648,125.6666091,121.8205416,85.35774313,86.03573266,78.72747949,80.56945726,81.81268362,84.35546282,79.82994778,83.55185889,86.16287984,73.74749423,80.96821596,87.83634771,88.14510886,87.93124131,90.55228069,88.29198984,88.24403517,96.64587914,98.4320912,94.51612789,82.11126526,96.48590858,110.2059677
Botswana,Trade (% of GDP),114.4515902,105.3608646,104.8473204,99.55838535,89.75125459,86.20820501,88.18060973,94.59517165,90.95557528,108.6044152,101.8410393,98.9290812,91.92472969,87.52506557,91.83577406,85.83404252,90.99782289,88.50535206,86.61243391,98.49652494,99.00822201,88.48078863,94.63900209,98.96146778,111.8752806,125.7830399,119.4975418,112.900891,100.4646898,81.92395138,87.45510399,83.09298136,77.66341784,88.75874959,85.61170776
Brazil,Trade (% of GDP),17.76724471,14.39087765,15.15559908,16.59207776,19.25337479,19.59932055,18.6747598,16.98446,15.63559148,16.57620926,16.43858493,20.98216648,22.63976136,26.93628502,27.6183574,28.14038472,29.67825248,27.0867952,26.04169989,25.29261138,27.25756942,22.10597561,22.77217811,23.93440518,25.11427361,25.78595733,24.68540581,26.95362594,24.53368208,24.31973437,28.87620338,28.89025787,32.30207854,37.65633076,38.81606598
Brunei,Trade (% of GDP),,58.12116831,57.7484299,62.93761056,69.9356429,70.5057159,62.86961836,71.03725406,80.485477,77.1488094,78.73060508,75.98935554,87.05533336,91.09978792,93.21618142,89.08561606,84.88216641,81.62011408,81.57095457,81.01141457,89.74542548,90.28708811,95.37154607,99.53793086,105.6409021,110.9395996,102.421001,89.89618838,87.31980125,85.17686042,93.8980617,108.5096585,110.2910036,147.1231124,146.9739661
Bulgaria,Trade (% of GDP),91.46175131,94.57897077,69.84706085,82.68238762,100.0498008,84.04148545,90.72012938,55.262735,85.82079145,86.46373647,77.04520303,90.07496166,77.74570416,79.08136875,75.26961101,79.01388537,93.06389796,99.71421121,111.0474628,123.5325577,124.6887475,92.6926456,103.3805223,117.4181039,123.9713227,129.688683,130.2483771,126.7366422,122.8055144,129.634429,128.8655653,125.0299631,110.3240811,121.1573546,138.8401468
Burkina Faso,Trade (% of GDP),38.12968228,32.39475994,35.42265044,33.79623643,28.37401638,29.62508395,39.22922224,40.74747142,38.18029777,37.41641878,40.93978358,35.25481578,35.12294197,31.65817081,31.31252285,30.36823641,35.4809436,34.17216977,35.10654236,33.77971729,35.38531698,40.29598367,49.07323854,57.4972531,61.23860798,64.0358513,58.82356249,59.08918131,57.8931728,59.2687802,60.59562562,60.40869288,60.73977864,62.42035866,64.84387392
Burundi,Trade (% of GDP),38.54395331,32.68930939,35.64813955,38.42256048,38.22613141,36.5429966,38.75352358,40.20462642,21.57372227,24.27537923,27.44002999,23.53974528,22.55372449,20.96404561,21.67382941,27.37631208,31.57611818,35.09999884,42.4,38.79999877,47.19999958,35.80000356,39.5000054,43.00000284,43.70537319,46.60407909,42.99502581,22.83828342,23.04372526,22.2402931,26.59970246,29.02621,26.77333,28.81866,28.31532036
Cambodia,Trade (% of GDP),,,,,,48.72425778,64.46803195,77.76672805,69.1615668,78.93464446,75.619473,94.17688808,110.3971253,111.7717412,118.2695621,120.0749691,131.3514811,133.5519653,140.3487343,133.7000238,130.3935107,102.287949,109.9984006,109.7905052,116.7402334,124.8875528,124.4549085,122.1095968,122.7045556,121.1554513,118.4376554,115.7366791,122.1053963,146.1798465,145.8736328
Cameroon,Trade (% of GDP),31.99460886,38.47648379,37.49644544,34.63877936,38.86259217,26.15884296,36.96112101,36.68227266,45.1156121,48.46963527,42.29465383,37.23837985,47.92794425,51.57226919,48.48172273,40.24319259,41.83774243,44.99768135,47.10443418,53.21569086,56.92441716,42.17610736,47.2385854,51.5219876,50.03601273,49.67453635,50.83238931,45.54014683,40.63863153,39.19902161,40.58760288,43.37851325,33.73883136,36.73083472,41.28660256
Canada,Trade (% of GDP),51.36578114,50.06663401,49.99446442,49.22346685,52.73803095,58.25079615,64.39154415,69.06174808,70.26007346,74.33661008,78.08118536,80.11502931,82.76535785,78.34421839,75.70703208,69.84009462,70.19241999,69.75913302,68.05216448,66.28341975,67.02360836,58.47439182,60.2081215,62.49873877,62.59554894,62.2310749,64.37866216,66.16490207,65.36368452,65.10106085,66.59988585,66.17148528,61.15677096,62.24683672,67.31762156
Cape Verde,Trade (% of GDP),76.20162485,81.43779264,85.95158403,80.95396931,83.93988997,60.306432,71.56344205,77.51555138,75.48996786,85.97934616,81.88141375,80.96901996,87.52060836,92.1637225,101.0897023,98.76838081,101.56717,104.3438399,117.8166972,65.8209896,78.18411583,68.47957225,85.54844988,90.55645011,90.64991655,86.16986003,91.30385241,94.00848702,95.37813986,100.0521339,105.8675241,103.6026565,78.39345459,77.45505863,96.99413685
Cayman Islands,Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4365837,117.1171234,114.8385397,105.4727895,,
Central African Republic,Trade (% of GDP),42.79863463,46.76704756,42.94298352,43.70932169,43.22907608,39.98862202,48.41803223,50.47589112,47.08440503,55.81850836,51.04953188,43.2123439,45.65978199,39.73049974,36.10856478,36.231226,33.24395492,35.07093687,36.39587023,37.58089902,34.43752181,31.49424649,34.43048195,34.47561833,33.05944859,38.39928757,53.09509202,53.14514778,50.53064402,57.14354571,49.6602,50.0658,49.52102,44.15912,45.23357
Chad,Trade (% of GDP),45.1233829,45.19009187,41.38702344,36.34954132,35.90456003,42.64733333,50.98835136,55.69655657,46.61003319,49.31310114,48.0589829,50.50786776,51.57117201,64.32190804,126.3508078,83.37891496,101.7685909,77.57749365,77.0815766,75.10599627,69.06777461,64.85975119,63.73116913,57.54375619,54.38518874,51.53081645,40.81162699,48.51149821,43.95801493,43.29006139,46.73843179,46.67772472,40.64281706,43.9465041,47.98837843
Chile,Trade (% of GDP),58.15911277,62.62767565,61.20863778,57.50754716,55.5417477,52.91385306,52.80768395,54.6874836,53.92074989,54.09929818,53.83617852,54.69560983,58.71192309,62.14476697,62.4838519,65.69341959,69.88936005,72.06253424,73.71163504,76.97702471,80.67662624,66.68603096,69.71768014,72.48164281,68.15614289,65.14328795,65.63462812,59.34911048,56.05786109,56.02615897,58.17705063,57.61175457,58.18286356,64.87740632,75.20161774
China,Trade (% of GDP),30.01333892,25.06155489,24.22598248,25.8729815,30.03409405,35.90864166,35.60546353,34.10495216,33.62875123,34.31357632,32.17173994,33.22553808,39.01094248,38.08264695,42.19444234,51.07748013,58.64033404,61.36007494,63.56957986,61.266464,56.711133,44.41976443,49.85407223,49.94582723,47.48021308,45.91604138,44.06845648,38.69718484,36.17717069,36.95085262,36.89438439,35.19942027,34.03895079,36.52069118,37.44071988
Colombia,Trade (% of GDP),30.142802,31.82162185,34.77781038,33.5299181,33.61159134,36.17747145,35.91753745,35.49723032,36.04410719,35.59706809,35.90892305,36.14927931,32.66708547,33.90111179,32.98263921,36.51618352,35.86342693,37.42269749,39.64135596,37.0988971,39.16764942,35.15612851,34.26460317,39.47042355,38.83515102,37.9866488,37.48746564,38.36076412,36.20265298,35.28291494,36.5347528,37.55853398,34.05557097,40.05914639,48.28265511
Comoros,Trade (% of GDP),35.75653124,35.75775936,35.75703172,35.75721104,35.75735549,35.75695192,35.75727936,35.75723853,35.75781507,35.75704391,35.75725007,35.75715709,35.75747855,35.75722888,35.75711907,35.75695913,35.75706312,35.75740933,35.75727456,33.15617921,36.21852635,37.89692233,39.5501058,40.00094858,40.81044241,39.24333042,39.23582442,37.80495207,37.13287972,40.16435892,42.99615334,42.26807854,33.72993462,42.06772365,50.38877049
"Congo, Rep.",Trade (% of GDP),81.04704097,83.35300932,70.81935433,69.684543,57.14070589,74.17619428,132.7362484,128.3125043,128.4076633,135.7581795,148.9016625,131.3941903,123.9098844,130.7324811,135.4560711,156.8617773,131.3681987,119.5528923,125.600763,148.5866254,133.1084867,135.5523657,124.0647544,124.5917427,97.44443515,93.00286339,104.1976201,117.3207216,122.2598183,94.61709526,100.5832168,91.57575479,69.30662472,85.54620316,98.16133669
Costa Rica,Trade (% of GDP),69.83549054,73.58296,75.28516419,71.4396757,76.09623548,79.35233683,77.997308,79.77437455,84.05716401,87.6131981,92.03802124,87.53861377,86.52492351,80.85275872,80.41394434,83.32770754,85.2564772,89.22266389,89.81455461,86.45659584,86.40151271,69.75931773,67.51208968,68.63914651,67.0485393,64.06641059,65.19124205,60.75356194,62.17847818,65.07195374,66.94534202,65.76053002,60.13988625,70.7816423,82.22753254
Cote d'Ivoire,Trade (% of GDP),58.37827152,61.08854405,58.80149561,56.99782131,60.02506534,55.34852185,69.83665802,76.20234391,52.80429442,54.00629034,53.65383379,55.89356269,54.96399163,53.11410472,55.90194823,53.26006068,58.1182963,62.82093604,63.69037706,61.43094235,61.9406213,66.67290375,67.47294008,64.71590306,70.30108932,58.35267925,53.68041756,52.71286474,47.56557836,48.66250747,46.03750871,44.66041058,41.94263182,45.11403278,52.86639104
Croatia,Trade (% of GDP),,,,,,,,62.80426535,67.05425059,74.8841745,64.98432966,66.26377437,74.60168547,79.4405856,81.1609978,81.44325144,81.64441266,81.49233557,83.50587932,83.25147672,82.07198145,69.69524392,72.63865686,77.76573869,79.00226696,80.91051737,85.20917695,90.6409411,92.13078909,97.2213314,99.06781797,101.3820133,89.5334538,102.3084308,125.2138576
Cuba,Trade (% of GDP),75.13671282,75.92863188,71.11449322,50.99611654,35.14686734,28.91583018,27.77589665,29.30841762,32.62533362,32.75419893,32.50463298,31.86893225,31.07598788,29.36109638,24.72931335,26.58713358,31.31141533,39.36137443,37.18801429,37.96760966,44.91722075,32.91398196,40.2919413,46.96042905,45.86620363,44.32389693,39.27415285,31.61381248,27.26911325,26.22243638,27.08354845,22.82089114,15.68255027,80.02390316,93.86077559
Curaçao,Trade (% of GDP),,,,,,,,,,,,,,,,,,134.9114598,144.5555111,146.0491225,166.7395417,144.7023417,143.9322118,172.923418,183.2364607,166.4061491,164.3598182,148.3138159,139.0529791,139.8124495,155.2688588,,,,
Cyprus,Trade (% of GDP),101.5832425,111.3341264,108.6082087,104.1799049,110.0970073,95.41637535,95.77615161,134.3905141,140.8489834,139.7629766,134.9097368,131.2093333,137.4949032,131.8490679,123.6413321,114.004633,113.9036135,111.9170653,109.806498,111.2751228,112.9259309,102.7910919,108.9016993,110.6171369,112.3442733,120.9262006,130.8443631,137.2764265,139.0220985,148.0133556,147.6235674,150.5061696,160.6687165,176.8277368,207.632427
Czech Republic,Trade (% of GDP),,,63.05127859,70.77122767,77.96113109,78.19773818,74.80301808,82.90099907,80.59955796,84.15323067,83.93865232,85.45712364,97.49839563,98.53687373,90.87927155,94.64686007,113.173976,121.1912873,127.0510151,129.8767395,123.9048099,113.0492548,126.7564801,136.7508555,145.4801954,145.5022306,156.4151228,154.018401,148.5470047,147.7508349,145.1417179,138.15461,128.7804303,137.3781163,144.0114941
Denmark,Trade (% of GDP),63.76226322,67.10278747,67.30457944,69.16847628,66.97970061,65.64358337,67.84321794,68.57331465,68.52648242,71.29017598,71.3454175,72.72885664,83.04208595,83.9226646,84.48459255,80.76130018,82.00773082,89.39879525,97.42986077,100.0476746,104.4703102,89.39485666,94.38772823,102.0129305,104.3622805,103.6128132,103.2108592,105.1303625,101.4527838,104.2156769,108.8139855,111.8914751,104.4334327,111.4140437,131.5431511
Djibouti,Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,347.7203171,298.5645358,268.3634563,213.0719986,305.9679664,300.3989005,320.9392304,225.7448713,263.4777287,302.2854092
Dominican Republic,Trade (% of GDP),71.35252736,69.47267709,69.19841368,83.09106896,80.46480154,78.00289677,77.15790827,73.89795938,72.64249087,74.23323717,75.91130271,76.30275328,79.3003931,70.51056781,68.7232829,84.44950319,81.35142294,61.65355874,63.76648264,61.22925915,61.42850583,50.65093768,56.05739642,59.06925784,58.50625367,56.8137658,55.66010415,52.34712387,51.73065712,50.75953555,52.33517096,50.9129822,44.73316135,51.95002273,54.37819767
Ecuador,Trade (% of GDP),42.66230148,45.11298119,44.59491229,45.19663999,44.80654365,43.17121842,43.7777475,45.91127073,44.21570268,45.01718632,43.39510795,49.2012508,65.40429538,56.12848674,54.79664394,52.3575427,56.07454672,61.95815079,65.84235562,68.85058545,74.59029636,57.34734606,65.77738491,70.03568375,67.00292909,63.43330033,61.42637662,47.82803971,40.5344918,43.61772332,48.00934762,48.08284949,43.98931094,53.26127561,61.88079282
"Egypt, Arab Rep.",Trade (% of GDP),52.5974026,50.12987013,52.92275574,62.84444444,59.30984903,55.92783505,50.62857143,50.24509804,46.94856147,43.73824746,41.927627,38.36150845,39.0179359,39.81042654,40.98706783,46.17964072,57.81990521,62.95264624,61.51853651,65.07787325,71.68062535,56.55344464,47.93635007,45.25563416,40.71176927,40.37303806,36.92018779,34.84594296,30.24654905,42.83213436,45.91101967,41.12401716,32.12625557,29.85697348,36.98310488
El Salvador,Trade (% of GDP),38.09570441,36.92829582,49.61562778,47.75343093,48.67524582,53.52729049,55.14864864,59.36075434,55.28185673,63.55709276,60.87229075,60.99048962,68.7100889,65.89073854,65.91909078,68.23698248,69.78226418,69.71581168,73.45556751,77.62105603,80.66597394,66.07119117,73.53728767,79.2766437,77.64857162,80.45119449,78.10442575,76.56027074,72.81909337,74.30465119,75.63361689,76.0420131,66.45950695,81.84507598,88.70110938
Eritrea,Trade (% of GDP),,,,,56.37718937,102.0600016,110.8817782,105.3226286,116.6175203,115.4147767,94.92756567,96.25923618,67.88136193,72.06271096,76.59016366,74.00782429,65.57090685,61.10603102,45.26084605,34.55955953,30.56095005,27.97214161,37.47146546,47.39379012,,,,,,,,,,,
Estonia,Trade (% of GDP),,,,,,132.1263727,148.1430694,139.0874737,132.9774428,151.0513444,156.8382358,144.1164536,126.4956264,126.5466401,123.2823454,122.7447728,129.9495001,135.9127921,136.6207377,133.9808292,136.6819882,116.7590799,143.6717623,166.7460724,169.1560678,164.6016322,157.9539448,148.5071571,147.7462327,144.6356509,143.4852249,140.352148,137.3926413,160.3946816,174.5639942
Eswatini,Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,85.17807426,91.59971993,88.23807782,89.31350337,86.86003571,85.47537165,86.64122296,84.30061197,90.33279817,92.67890422
Ethiopia(excludes Eritrea),Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,48.23293541,45.39790418,41.47178708,40.74108415,39.65612414,34.89902108,31.10364949,31.19936898,28.81529393,24.00611434,24.34505746,26.5954997
Faeroe Islands,Trade (% of GDP),85.85889571,79.8870411,78.87655567,81.65405777,84.86113632,72.69963518,75.75631993,75.7029703,98.76263506,97.6325604,91.60981804,100.4919283,110.5453534,104.9033314,98.62315601,108.2593008,93.41443115,100.9608642,97.39471776,99.5067895,103.4962225,96.86080803,97.18396852,105.8464535,117.1585049,114.0622828,106.1425392,105.6106716,104.552703,107.2384002,106.8741681,108.623705,96.22419375,104.473032,124.535531
Fiji,Trade (% of GDP),107.6719577,123.0249008,129.5,117.8158668,106.7905523,111.7819623,115.8430287,114.1434191,121.7260311,119.6977731,119.3697671,122.8022338,135.8956415,129.9973418,126.0525791,128.9759699,125.1219876,117.7400794,118.0483317,110.3895149,130.997848,108.8691174,121.2279034,124.4761256,125.2857917,126.3483867,110.8123061,101.189049,97.17449058,97.02166253,103.2354199,107.4114641,72.34357578,81.7252086,117.5065596
Finland,Trade (% of GDP),48.16644722,47.88299408,45.83901324,43.48141245,50.23942632,58.23151501,62.49917261,64.13553538,65.79032527,68.24780615,66.99105712,66.25449215,74.92557887,70.28413766,69.32093775,68.07150296,70.9678029,76.58897404,82.00056693,82.86316082,86.18965988,70.12793353,75.46120852,78.71594445,79.43037659,77.48517177,74.62777198,71.96182538,71.72221012,75.93878223,79.14361484,80.56415029,72.1845956,79.78927819,94.56253405
Fm Sudan,Trade (% of GDP),11.48794384,14.68809849,11.09089048,15.07295623,19.67063329,11.46608324,14.61001505,14.77239849,20.02984321,17.85860672,21.87514799,24.71436823,29.40423446,20.29334562,25.62556172,26.44022807,30.43233762,35.8715914,36.20259362,34.40333616,36.74109783,32.78087833,32.72830995,27.51233902,21.85617452,26.8585245,20.845109,18.37827285,15.28166989,17.83138983,21.86791873,26.11962046,9.955145076,4.127548638,2.698834436
France,Trade (% of GDP),43.22462237,46.00511587,44.58628695,44.95370016,43.96335449,41.72561631,43.75134915,45.43166169,46.11248016,49.80345348,51.4214328,51.67066146,57.78604703,56.89323286,55.13252485,52.59888229,53.74976483,55.82283612,57.86927753,58.15256113,59.17979284,52.1991123,56.58755525,60.60563548,61.65895708,61.81923387,62.19926694,63.5046872,63.34275644,65.39584816,66.80226078,66.42897717,58.83889072,63.78848263,75.79014361
French Polynesia,Trade (% of GDP),,,,28.08681098,25.42830584,25.93948721,27.19012342,26.78328193,28.37227065,28.99450583,31.74571429,28.37865546,27.94473112,,,,,58.87573964,56.61325748,57.45546809,58.03964777,51.67507771,54.04388211,56.23198542,57.88068198,56.06196756,56.23245789,55.63046864,53.61649494,54.5776905,65.01466285,63.3061124,45.83318344,51.63760842,67.23096626
Gabon,Trade (% of GDP),78.52202075,86.99363534,76.89744539,80.53493855,79.86884209,83.34303654,99.9266868,95.13469619,95.67090085,98.53626451,95.97478261,97.73145246,101.7019289,83.63861324,84.75908154,80.30260821,81.76753714,83.94959984,88.64940926,85.13247916,88.99887259,83.50457742,89.15766272,90.49837733,92.34280894,90.63503615,73.52032902,73.94978146,70.13338106,75.06874045,77.0365977,73.42808945,70.11405465,85.34831221,92.06308885
"Gambia, The",Trade (% of GDP),108.819,120.3374042,131.4854153,64.10294689,67.44308365,64.62992213,49.91607894,59.27679803,50.95439438,48.3174981,53.87096227,52.41329752,56.35981989,46.92926319,59.64295092,68.85879303,49.93429956,50.0187234,50.37446858,44.29384447,39.08909946,41.77739443,41.01251503,42.63970205,47.70067311,45.46191936,58.25793078,44.52237308,38.11408796,55.73357961,64.812464,55.99791162,47.39552017,42.0979828,44.72192155
Georgia,Trade (% of GDP),88.60414395,87.78040964,85.52719498,59.16230367,101.9436997,118.6388891,166.9026155,67.82867881,45.69654905,57.75306593,53.56666932,57.15187433,62.66139564,63.32992508,71.62912554,77.63337654,79.04074591,84.52959754,89.12537437,88.39341407,86.29822437,78.19303903,81.67338706,85.46593509,89.73488009,93.81391379,94.95069794,97.01631151,94.92625284,102.5842777,109.8477406,117.8100802,92.89108418,101.6009075,114.6954377
Germany,Trade (% of GDP),42.36465953,45.04390931,45.68895469,47.6354132,44.684044,39.74939397,41.09574433,42.60614865,43.9035861,48.38032107,50.15546578,51.51922744,59.1955993,59.55928637,58.33256872,58.91454429,62.90649095,66.95310249,72.75919346,74.88384168,76.10141021,66.11526853,73.86264077,78.40731346,79.30048779,77.56438157,76.83033127,77.79135676,75.98458751,77.56663695,79.22765969,79.13374711,72.99325723,80.15661805,89.06412737
